AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,WS_HR,RAINFALL,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,PM2.5
25,0.43,3.6,14.7,18.4,20,12,1.8,0,77,1.7,173,178,1.8,10
24.8,0.4,2.7,12.9,15.6,18.2,13,1.4,0,78,1.7,167,158,1.6,6
24.7,0.36,5.4,12.8,18.2,13.4,16,1.3,0,79,1.8,178,167,1.5,6
24.3,0.31,1.7,9.4,11.1,12.4,14,1.3,0,81,1.6,165,180,1.1,5
24.5,0.34,1.2,11.1,12.4,13.6,9,0.8,0,81,1.8,129,112,1.6,7
25.6,0.2,1.6,3.7,5.3,25.7,5,1.9,0,74,1.7,122,128,3.1,5
25.8,0.17,1.4,2,3.4,28,2,2.6,0,72,1.6,121,113,3.1,2
25.5,0.16,1.5,1.8,3.3,27.5,1,1.8,0,74,1.5,148,172,1.4,5
25.1,0.22,1.5,3.7,5.2,18.7,6,1.4,0,76,1.5,193,190,1.8,4
24.3,0.44,2.1,7,9.1,13.1,17,0.8,0,78,1.7,196,213,1.2,9
24.4,0.39,6.2,10.8,17.1,9.5,18,0.9,0,79,1.7,194,173,1.3,7
25.2,0.39,7.9,10.2,18.2,9.8,11,1,0,76,1.9,197,186,1.3,3
26.1,0.42,9.2,10.3,19.6,13.3,16,0.8,0,73,1.8,196,332,0.7,5
27.5,0.51,9.9,15.4,25.4,18.1,13,0.5,0,69,2.1,342,321,0.9,9
29.1,0.45,6,13.5,19.5,39.9,18,0.3,0,62,2.5,347,314,2,14
30.4,0.42,2.3,14.3,16.6,77.3,44,1.7,0,58,4.1,349,5,2,19
30,0.39,2.6,13.8,16.5,47.2,23,1.3,0,62,5,35,22,1.7,18
29.4,0.48,2.8,17.7,20.5,40.9,29,1.1,0,63,5.4,17,347,1.8,18
28.5,0.54,1.9,21.1,23.1,37.6,30,1.5,0,65,6,8,23,1.4,19
28.2,0.55,2.5,21.8,24.4,25.2,30,0.7,0,68,4.9,36,108,1,16
27.7,0.46,3.8,19.6,23.5,14.8,23,1,0,72,3.8,146,187,1.4,10
26.9,0.43,3.3,15.8,19.2,12.5,19,1.3,0,76,3.7,150,133,1.7,16
26.5,0.45,3.2,16.4,19.7,8,23,0.9,0,77,3.7,185,193,1.4,11
26.1,0.34,2.9,11.4,14.3,9,23,1.6,0,79,3.5,180,184,1.8,9
25.8,0.24,1.9,5.3,7.3,11.3,29,1.5,0,79,1.6,182,164,1.5,14
25.6,0.25,1.7,4.6,6.4,8.8,22,1.5,0,80,2,187,183,1.8,15
25.5,0.22,1.5,4.1,5.6,8.8,22,1.4,0,81,1.9,173,158,1.7,13
25.5,0.21,1.3,2.7,4.1,9.4,14,1.5,0,81,1.9,169,176,1.8,11
25.3,0.24,1.9,3.2,5.1,7.4,13,1.6,0,81,1.9,187,193,1.4,11
25.2,0.44,2.1,3.7,5.9,5.2,17,1.6,0,81,1.9,183,165,1.6,8
25.3,0.37,14,7.1,21.1,4,17,1.4,0,81,1.8,186,177,1.6,10
25.9,0.56,11.2,12.8,24,9.2,20,1.1,0,78,2.2,95,88,3.8,9
23.6,0.47,2.2,12.2,14.4,43.8,20,1.8,6.6,81,1.9,53,25,3.1,7
22.4,0.43,2,12.3,14.3,53.2,9,1.4,4.8,85,0.8,72,89,2.4,7
22.3,0.41,2.2,13.2,15.4,56.9,31,1.4,0,82,1.8,95,108,1.8,17
21.4,0.41,1.8,11.3,13.2,59.2,22,1.2,0.2,83,1.3,63,65,2.3,11
20.8,0.35,1.9,9.9,11.9,57.9,41,1.6,0,82,0.9,70,77,2.1,15
20.5,0.32,2.1,11,13.1,54,64,1.5,0,80,1.4,91,87,2.5,28
20.7,0.33,2.5,12.9,15.4,50.6,70,1.5,0,77,2.2,90,92,2.6,26
20.9,0.34,1.8,10.5,12.3,52.1,64,1.9,0,75,1.5,106,92,2.5,27
20.9,0.38,2,10.1,12.2,50.7,73,2.1,0,73,1.4,94,88,2.8,29
20.4,0.36,1.9,8.8,10.8,51.6,56,2.4,0,75,1.6,97,99,2.8,26
20,0.33,1.8,8.3,10.2,50.8,50,2.1,0,75,1.5,97,88,2.9,19
19.9,0.31,1.6,8.3,9.9,49.5,44,2.2,0,76,1.8,83,78,3.1,20
20,0.32,1.5,8.4,10,48.8,38,1.9,0,78,1.7,88,93,2.1,17
20.1,0.28,1.5,8,9.5,48.7,28,1.9,0,79,1.8,102,115,2.7,15
20.2,0.25,1.4,5.1,6.5,50,19,2.1,0,81,1.7,94,88,2.6,10
20.4,0.24,1.1,3.6,4.7,49.4,12,1.8,0,82,2.1,91,97,2.1,8
20.6,0.23,1.4,2.6,4.1,50.5,10,2,0,82,1.9,84,84,2.3,5
20.9,0.22,1.5,2.4,4,50.9,7,1.7,0,82,1.7,80,89,2,5
21,0.22,1.4,2.4,3.9,49.3,8,0.8,0,83,1.7,85,122,1.2,4
21.2,0.23,1.3,2.9,4.3,47.7,8,1.2,0,84,1.6,116,131,1.6,5
21.3,0.27,1.4,4.1,5.6,44.1,11,0.9,0,84,1.7,114,131,1.1,7
22,0.38,4.7,12.8,17.5,32.1,14,0.7,0,83,1.7,123,12,1.1,8
23,0.45,5.3,14,19.3,34.5,31,0.9,0,81,1.8,356,352,1.2,11
23.7,0.45,4.9,15.3,20.3,35.4,31,0.8,0,80,2,6,18,1.2,14
25,0.37,4.6,12.1,16.8,39.1,46,1.3,0,77,2,330,338,2.3,18
26.2,0.36,5.2,11.7,16.9,44.6,53,2.1,0,74,2.2,316,327,2.6,19
27.5,0.35,3.8,10.1,13.9,55.8,45,2.1,0,69,2.2,339,5,2.3,21
28.7,0.34,3,8.2,11.2,61.8,38,2.3,0,65,2.6,344,349,2.9,17
28.8,0.33,2.4,7.4,9.9,69.4,36,2.6,0,65,2.7,336,344,2.2,20
29.2,0.4,2.4,11.7,14.1,79.2,51,1.3,0,63,2.5,325,319,2.2,25
28.5,0.44,2.9,19.6,22.5,61.5,55,1.9,0,66,2.8,345,353,2.4,26
27.7,0.5,3,22.8,25.8,44.2,57,1.1,0,69,3.5,27,31,1.5,26
26.3,0.47,2.6,21.7,24.3,37.5,59,1.3,0,73,4.1,10,354,1.1,32
25.4,0.67,2.7,30.3,33.1,22.3,77,1,0,77,3.5,14,36,1,33
25,0.69,4.1,36.8,41,12.9,82,0.5,0,79,3.6,42,60,0.9,38
24.8,0.75,6.6,41.2,47.8,4.3,77,0.6,0,80,3.3,116,138,0.4,30
24.7,0.83,10.2,37.9,48.1,1.9,70,0.7,0,81,3.3,171,176,1.2,34
24.4,0.74,8,28.1,36.2,3.1,56,1,0,83,3.2,182,155,0.5,32
24.2,0.71,10.6,28.9,39.5,1.7,52,0.3,0,83,3.1,165,171,0.9,27
23.8,0.57,4.7,18.4,23.1,4.2,47,0.9,0,85,2.3,189,216,0.5,30
23.6,0.44,2.2,10.3,12.6,7.3,45,1.1,0,85,1.3,180,176,1.3,21
23.6,0.37,1.8,7.1,8.9,9.8,35,1.2,0,86,1.1,183,198,1.6,21
23.5,0.33,1.6,5.1,6.7,11.1,32,1.7,0,86,0.9,183,171,1.6,16
23.5,0.34,1.9,6.1,8.1,11,29,0.9,0,85,0.8,165,127,0.4,18
23.3,0.47,3.8,8.7,12.6,7.9,28,1,0,85,0.8,169,175,1.1,18
23.8,0.5,17.9,8.9,26.8,9,24,1.5,0,84,0.8,179,172,2.1,16
25.3,0.48,10.3,8.2,18.5,14,22,1.3,0,78,0.7,160,170,0.8,10
27.5,0.51,7,12,19.1,28.7,25,0.6,0,69,1.2,343,14,1,14
29.5,0.48,5.1,13.2,18.3,43.4,33,0.4,0,62,1.6,261,295,1.9,19
30.6,0.31,2.9,8.8,11.8,60.1,41,2,0,59,1.5,286,278,2.7,20
31.4,0.36,2.6,9.2,11.8,72.1,43,2,0,57,1,295,286,3.2,19
31.7,0.35,2.1,9.6,11.8,75.6,39,2.4,0,57,1.6,309,289,3,24
31.6,0.27,2.2,7.4,9.7,72.6,42,2,0,58,1,296,321,3.4,18
31.8,0.28,2.2,8.2,10.4,67,43,2,0,59,0.9,299,330,3.2,19
31.5,0.31,2.4,9.5,12,66.5,32,2.2,0,59,1.2,317,292,2,19
31.2,0.38,2.4,13.5,16,63.9,36,1.4,0,60,1,326,349,1.9,21
31.3,0.36,2.1,11.6,13.8,63.5,32,1,0,57,0.9,319,293,1.3,13
30.3,0.69,1.9,29,31,38.5,38,0.5,0,62,0.9,17,131,1.4,23
28.8,0.71,3.1,28.8,32,24.2,41,0.9,0,71,1.1,122,128,1.3,21
27.9,0.52,2.2,17.7,19.9,31.4,33,1.7,0,73,0.9,159,153,1.6,18
27.5,0.47,2.3,15.4,17.8,29.7,30,1.5,0,73,0.9,158,170,1.7,18
27.1,0.42,2,12.4,14.4,29,23,1.5,0,74,0.8,165,151,0.7,17
26.5,0.52,2.5,18.3,20.8,16.6,27,0.9,0,75,0.7,177,213,0.8,18
25.6,0.43,1.9,13.7,15.6,17.2,27,1,0,76,1.5,185,159,1.1,16
25.7,0.5,2.2,20,22.3,9.4,32,0.8,0,78,2.8,163,141,1,18
25.7,0.4,2.2,17.7,19.9,10.2,35,1.2,0,80,3.6,192,192,1.5,19
25.2,0.32,2,11.1,13.1,9.9,31,1.2,0,82,2.6,192,197,1.6,19
25.1,0.29,1.8,7.3,9.2,13.4,27,1.1,0,82,2.2,185,144,1,19
25.6,0.45,2.5,11.4,14,8.4,27,0.2,0,81,2.5,225,184,0.5,19
25.8,0.52,10.4,15.8,26.3,5,32,1,0,81,3.6,158,155,0.9,21
26,0.5,12.6,12.8,25.4,8.7,37,0.5,0,81,4.5,207,145,1.3,19
27.5,0.43,6.7,11.8,18.6,21.6,34,0.8,0,74,3.3,319,2,1.1,24
29.2,0.4,4.9,12.7,17.6,38.2,39,0.7,0,68,2.7,341,25,1.9,26
30,0.37,3.4,11.7,15.2,49.2,38,1.8,0,64,2.8,329,328,2.3,21
29.7,0.34,3.5,12,15.5,41.7,36,2.6,0,67,2.5,337,346,2.8,18
29.7,0.33,3.9,9.7,13.6,44.4,35,1.6,0,70,2.6,319,299,2.6,21
29.5,0.23,2.5,5.2,7.8,39.5,34,3.1,0,69,2.2,316,316,4,19
27.1,0.22,2.6,7.7,10.3,21.3,24,3,0,76,1.8,320,308,2,12
25.5,0.22,2.2,8.5,10.8,25,12,3.2,0,83,1.7,322,322,3.5,10
25.3,0.27,2.2,10.8,13.1,25.9,24,2.4,0,84,1.7,329,325,3.1,14
25.3,0.31,1.9,10.9,12.8,32.2,20,1.3,0,83,1.8,325,313,0.7,14
25.2,0.42,2.1,14.6,16.7,33.7,15,0.9,0,82,1.8,285,177,1.4,12
25.1,0.41,3.1,14.7,17.9,24,22,1.6,0,82,2.1,172,199,1.2,13
25,0.38,2.6,13.4,16.1,21,19,1.1,0,81,1.7,163,137,2,11
25,0.39,2.6,12.9,15.5,18.4,18,0.4,0,80,1.7,137,130,1.1,11
24.5,0.45,4.1,18.3,22.4,7.7,20,1.3,0,83,1.9,180,197,1.1,12
24.3,0.32,3.1,10,13.1,10.3,18,0.9,0,84,2,191,344,0.4,11
24.1,0.3,2.3,8.7,11,8.3,22,1.3,0,85,1.8,173,154,1.7,12
24.1,0.33,2.3,9.7,12,7,14,0.7,0,85,1.7,131,134,0.5,8
23.9,0.25,2.2,6.5,8.7,7.7,20,1,0,85,1.6,187,195,1.2,11
23.6,0.2,2,2.9,4.9,8.3,20,1.1,0,85,1.6,182,159,1.2,7
23.4,0.2,1.7,2.5,4.2,8.6,23,1.2,0,85,1.7,201,183,1.4,10
23.4,0.3,2.5,3.3,5.9,7.9,19,0.7,0,85,2.5,181,147,1.1,11
23.9,0.33,5.2,5.2,10.5,5.9,17,0.9,0,83,2,172,194,0.9,7
25.3,0.31,7,5.3,12.4,10,18,0.3,0,80,2.3,242,182,1,9
27.1,0.45,6.4,11.7,18.1,26.4,23,0.4,0,73,3.1,351,313,0.9,14
28.7,0.5,4.6,12.7,17.3,46.7,29,0.8,0,67,4.1,335,357,1.8,16
30.1,0.31,3.6,8.3,11.9,45.1,27,0.9,0,62,3.1,321,240,1.4,16
31.2,0.31,2.5,6.7,9.3,58.2,24,1.7,0,58,2.1,325,323,1.6,16
31.7,0.32,2.3,6.8,9.2,71.9,24,0.9,0,56,2,311,303,1.9,14
32,0.35,2.1,7,9.1,83.5,30,2.2,0,58,2,327,311,2.4,18
31.4,0.33,1.9,6.6,8.5,78.6,25,2.2,0,61,1.6,325,328,2.8,11
30.7,0.32,1.7,6.9,8.7,70.9,24,2.1,0,64,1.7,335,347,3.2,16
30,0.36,1.9,10.5,12.4,58.8,23,1.4,0,66,1.9,359,47,1.9,15
29.4,0.41,1.7,13.8,15.5,46,22,1.3,0,69,2.2,359,17,1.4,14
28.5,0.44,1.7,16.1,17.9,36.5,23,0.5,0,72,3,67,129,1.5,19
28.2,0.52,2.1,22.4,24.5,24.9,25,0.1,0,74,3,196,205,0.8,18
27.7,0.55,2.8,22.7,25.6,16,29,0.5,0,76,2.4,89,32,1,15
27.3,0.42,1.9,16.8,18.8,21.5,26,1.3,0,77,2.9,321,319,1.1,19
27.2,0.35,1.5,14.9,16.5,19.5,31,0.8,0,78,3.4,308,311,1.1,17
27,0.3,1.8,11.5,13.3,17.5,25,0.5,0,77,2,66,129,1.4,16
26.6,0.3,1.8,10.8,12.7,15.5,33,1,0,78,2.3,77,94,1.3,17
26.2,0.25,0.5,7.9,8.4,17.3,23,0.8,0,79,2.6,45,33,1,14
25.9,0.26,0.3,6.1,6.4,17.4,21,1.1,0,79,2.3,157,199,1.5,15
25.2,0.26,0.3,5.7,6.1,13.1,27,1.4,0,82,2.1,183,189,1.8,16
24.9,0.22,0.4,4.1,4.6,14,24,1.5,0,83,2.1,195,202,1.6,17
24.9,0.33,0.5,4,4.6,14.9,26,1.4,0,82,2.2,183,180,1.4,14
25.6,0.35,4.4,7.1,11.6,14.3,23,1.9,0,78,2.3,182,185,2.1,12
27.3,0.4,6.3,7.9,14.2,17.9,25,1.3,0,71,2.3,178,224,0.8,11
29.3,0.39,5.2,10.7,15.9,28.1,30,1.4,0,65,2.6,302,272,2.7,14
30.9,0.29,3.2,9,12.2,43.2,32,1.6,0,58,2.7,290,274,1.7,13
32.1,0.35,1.6,10.7,12.3,67.9,62,1.4,0,55,2.5,296,310,2.4,17
31.9,0.38,1.6,14.3,15.9,63.7,38,2.5,0,60,2.9,351,342,3.4,21
31.7,0.36,1.9,12.7,14.6,63.1,36,2.5,0,62,2.8,347,328,2.9,20
31.4,0.34,1.3,11.6,12.9,68.4,33,2.4,0,63,2.5,353,358,3.1,18
31.2,0.34,1.2,12.1,13.3,66.9,36,2.6,0,65,2.6,349,355,3.1,20
30.7,0.35,1.1,13.1,14.3,60.7,34,1.7,0,66,2.3,344,348,1.4,22
30.7,0.36,0.9,13.8,14.7,61.1,39,1.6,0,65,2.4,349,358,1.9,25
30.2,0.54,1.4,23.5,25,43.4,37,0.8,0,69,2.6,41,32,1.2,19
29.6,0.54,1.1,20.2,21.4,27.5,31,0.8,0,72,2.2,25,52,1.4,18
28.9,0.51,0.8,20,20.9,19.5,27,1,0,74,2.1,357,334,1.2,17
28.4,0.56,0.7,24,24.7,14.6,26,1.1,0,75,2.7,311,328,0.8,13
28,0.54,0.7,22.8,23.5,13.8,27,0.4,0,76,2.7,185,175,1.3,17
27.4,0.51,1.6,21.4,23.1,12.7,31,0.8,0,78,2.6,162,164,1.5,13
26.7,0.34,0.7,9.4,10.2,18.5,32,1.7,0,80,2.6,198,190,1.9,16
26,0.29,0.7,6.5,7.2,16.6,30,1.4,0,82,2,192,182,1.3,18
25.6,0.29,1.1,5.5,6.6,12.8,23,1.3,0,83,1.8,190,166,1.5,16
25.4,0.28,1.2,6.1,7.4,9.6,29,1,0,84,1.7,178,180,1.3,18
25.3,0.23,1.3,3.6,4.9,13.7,22,1.1,0,83,1.6,179,201,1.4,19
25.1,0.26,1,2.9,4,12.9,32,1.6,0,83,1.8,181,187,2.1,22
25,0.35,1.3,3.8,5.2,12.3,24,1.5,0,83,1.7,182,196,2,13
25.3,0.37,4.8,7.3,12.1,10.3,24,1.7,0,82,1.7,186,185,2.1,17
26.2,0.47,9,10.5,19.6,11.7,28,1.4,0,79,1.8,186,183,1.5,14
27.9,0.44,6.1,11.9,18,25.5,28,0.9,0,74,2,312,305,1.3,18
29.9,0.48,5,15.3,20.4,41.6,35,0.2,0,68,1.9,64,90,1.3,19
31.3,0.38,2.8,11.4,14.2,63.3,32,1.3,0,58,1.6,326,310,2.3,21
33,0.3,2,8.8,10.8,70,24,1.1,0,49,1.3,269,304,2.4,19
34.1,0.26,1.5,5.8,7.4,77.3,28,1,0,48,1.1,293,261,2,18
34.4,0.32,1.3,7.8,9.1,98.8,37,2.2,0,48,1.7,328,345,4,18
32.8,0.39,1.5,12.6,14.1,94.5,46,1.6,0,58,3.3,46,74,2.3,26
32.3,0.38,2.3,17,19.4,79.8,38,1.3,0,60,4.5,72,78,2.7,22
31.9,0.37,2.3,13.4,15.8,72,43,1,0,62,2.5,42,359,1.9,22
31.2,0.42,1.7,14.2,16,55.3,39,1.3,0,65,2.5,33,31,2.1,19
30.1,0.5,1.5,16.4,18,41.3,34,1.3,0,69,2.4,11,356,1.8,21
29.6,0.48,2.6,17.5,20.2,28.9,28,0.8,0,71,2.4,78,67,1.2,21
29.2,0.51,2.6,20,22.6,17.8,31,0.6,0,72,2.5,72,121,1.4,18
28.8,0.4,2.4,13.6,16,19.5,31,1.3,0,75,2.2,144,136,1.6,19
28.4,0.43,1.9,19.1,21.1,10.3,24,1,0,76,2.2,121,135,1.8,17
28.1,0.26,1.5,7.3,8.9,19.8,23,2.2,0,77,1.8,169,165,2.5,15
27.4,0.2,1.4,4.4,5.9,22,25,1.7,0,77,1.6,141,134,2,18
26.8,0.19,1.4,3.4,4.9,20.7,22,1.7,0,78,1.6,170,139,1.7,15
26.4,0.19,1.4,3.6,5,20.2,9,1.3,0,79,1.6,148,125,1.3,15
25.9,0.2,1.4,3.2,4.6,19.3,28,1.6,0,80,1.6,152,168,1.8,16
25.7,0.31,1.6,4.4,6,18.7,28,1.4,0,81,1.4,152,143,2,15
26.3,0.28,4,6.9,11,17.8,16,1.4,0,79,1.5,144,191,1.7,13
28,0.42,7.4,12.7,20.1,20,22,0.3,0,72,1.5,150,8,0.6,15
30.4,0.52,7.7,16.4,24.1,30.4,30,0.5,0,62,1.7,27,79,1.4,16
32.3,0.36,4.9,14.7,19.7,42,25,0.2,0,51,1.7,199,46,1.5,14
36.2,0.26,1.8,7,8.8,88.4,62,2.2,0,39,2.4,357,357,3.7,11
34.5,0.33,2.1,14.4,16.6,85,43,1.5,0,50,7.1,18,25,2.3,20
33.9,0.31,2.2,12.3,14.5,80,40,1.5,0,52,5.4,55,51,2.7,18
32.4,0.3,2.6,16,18.6,57.5,40,1.9,0,56,7.5,81,49,2.6,19
30.8,0.28,2.5,11.2,13.8,46.6,31,1.9,0,61,5.9,36,35,3.1,16
29.5,0.35,2,13,15.1,36.7,28,1.5,0,67,5.4,35,43,2.4,13
29.1,0.43,2.9,19.9,22.8,24.2,25,1.1,0,71,6,79,117,2,13
29,0.41,2.6,18.2,20.9,21.6,24,1.1,0,73,4.8,131,144,1.3,12
28.9,0.33,2,14.6,16.6,24,26,1.4,0,72,4.4,142,188,1.7,13
28.6,0.35,2.2,15,17.3,19,18,0.7,0,73,3.7,121,138,0.7,13
28.3,0.38,2.2,18.7,21,10.9,21,0.8,0,75,3.6,134,135,1.3,13
28,0.32,2.1,16.3,18.4,10.7,18,0.7,0,76,3.7,151,168,1.7,13
27.2,0.21,1.9,6.6,8.5,16.4,32,1.5,0,77,3.6,190,196,1.2,12
26.9,0.21,1.7,7.1,8.8,14.3,26,1.5,0,79,1.2,193,203,1.8,11
26.6,0.18,1.4,4.9,6.4,16.4,22,1.5,0,80,1.1,189,187,1.7,10
26.4,0.16,1.4,3.8,5.2,15.8,20,1.7,0,79,1,179,199,1.1,10
26.3,0.2,1.4,4.5,5.9,13.7,21,1.4,0,80,0.9,147,159,1.8,16
25.9,0.26,1.7,4.5,6.3,13.1,26,1.3,0,81,0.9,172,150,1.3,13
26.4,0.35,4.9,7.1,12.1,12.5,25,2,0,79,1,183,172,2.1,11
28.3,0.36,6.6,9.3,15.9,19.5,28,0.8,0,72,1.4,195,288,1.2,14
32.3,0.23,3,7.6,10.6,49.3,27,2.2,0,56,1,289,289,3,12
32.3,0.25,2.4,9.4,11.8,60.7,34,2,0,57,1.1,279,276,3.4,14
32.7,0.25,2.1,8.6,10.7,67,32,1.7,0,58,1.1,293,293,2.6,16
33.3,0.22,2.1,6.9,9,70.1,32,1.6,0,57,0.7,298,330,1.9,17
33.5,0.26,2.2,8.4,10.6,70.4,31,1,0,57,0.3,253,280,2,21
33.1,0.32,2.2,14.2,16.5,60.5,36,1.8,0,58,0.8,322,341,2.6,21
32.1,0.45,4,32.3,36.3,41.2,40,1,0,62,3.5,36,67,1.5,21
31.3,0.48,2.7,23.3,26,51.1,33,0.9,0,65,3.3,33,20,1.3,21
30.2,0.5,1.7,21.4,23.1,33.3,34,0.9,0,68,3.2,39,16,1,21
29.9,0.41,2,20.8,22.9,27.2,28,1.1,0,71,3,139,174,1.7,19
29.3,0.41,2.1,17.2,19.4,22.7,34,1.3,0,74,2.3,178,188,1.6,22
28.7,0.38,2.5,18.6,21.2,12.5,24,1,0,75,1.6,116,143,1.5,21
28.4,0.27,1.5,9.7,11.2,23.1,23,1.2,0,76,1.1,150,143,1.4,15
28.2,0.25,1.5,7.6,9.1,21.8,29,0.7,0,76,1.5,170,174,1.2,12
27.8,0.25,0.8,7.9,8.8,16.8,21,1.1,0,77,1.7,186,188,1.4,14
27.3,0.21,0.7,4.6,5.4,17.4,26,1.2,0,78,1.7,192,193,1.3,17
26.9,0.2,1,3.7,4.8,16.5,18,1.7,0,79,1.5,181,173,1.7,11
26.7,0.23,1,3.2,4.2,14.9,20,1.5,0,79,1.6,180,186,1.7,13
26.6,0.29,1.1,3.8,4.9,14.8,19,1.6,0,79,1.7,162,179,1.9,13
27,0.35,3.3,5.3,8.6,12.4,20,1.6,0,78,1.7,182,172,1.6,14
28.7,0.37,6.1,7.9,14.1,16.4,19,1,0,73,1.8,169,127,0.9,11
31,0.39,4,11.8,15.8,40.2,36,0.3,0,65,2.7,346,326,0.8,11
32.3,0.35,2.1,7.8,9.9,69.7,40,1,0,60,2.8,335,308,1.9,19
32.5,0.55,2.1,15.4,17.5,94.3,52,1.9,0,59,3.5,340,358,3.4,35
32.4,0.47,1.7,14.4,16.2,100.6,53,1.9,0,60,3.9,330,321,1.9,35
32.8,0.38,1.7,12.6,14.4,94,43,2,0,61,4.8,344,5,2.5,26
31.9,0.34,2,14.8,16.9,74.1,44,1.9,0,64,4.9,357,7,2.2,22
31.3,0.41,1.7,13.4,15.2,77,48,1.6,0,66,4.7,6,51,2.1,28
30.8,0.42,1.8,17,18.8,65.5,48,1.3,0,69,5.6,41,32,2.1,30
30.4,0.44,1.7,19.1,20.8,55.5,42,0.7,0,70,4.6,45,17,1.1,28
29.9,0.49,1.4,21.5,23,45,42,1.1,0,72,4,18,350,1.4,24
29.4,0.5,1.6,21,22.7,35.5,33,0.8,0,74,3.6,29,33,1.3,24
29.1,0.48,1.9,24.1,26,23.3,33,0.5,0,75,3.1,77,153,1,21
28.8,0.47,2.1,21.4,23.6,18.4,35,0.6,0,76,2.4,116,167,1.3,22
28.2,0.36,1.9,12,13.9,17.4,32,1.4,0,79,2.2,170,149,0.7,21
27.9,0.43,1.7,16,17.8,8.9,25,0.9,0,80,2.1,121,71,1,18
27.6,0.3,1.6,10.1,11.7,13.3,29,1,0,80,1.9,162,126,1.1,18
27.2,0.23,1.6,5.2,6.8,12.9,21,1.3,0,81,1.5,165,124,0.8,14
26.9,0.22,1.6,5.1,6.8,10.7,22,1.4,0,82,1.3,170,164,1.9,15
26.5,0.21,1.6,3.9,5.5,10.5,27,1.5,0,83,1.2,155,169,1.5,15
26.2,0.22,1.7,3.8,5.6,9.3,21,1.9,0,83,1.2,186,181,1.7,11
26.3,0.37,1.9,4.5,6.4,9.8,21,1.6,0,83,1.1,192,198,1.7,13
26.6,0.35,3.4,5.7,9.1,8.9,20,1.5,0,81,1.2,174,160,1.5,14
27.2,0.38,5.8,8.1,13.9,8.3,20,1.3,0,80,1.3,174,163,1.4,17
28.9,0.43,7.3,11,18.3,20.3,33,0.5,0,74,1.7,81,10,1.4,17
30.5,0.4,3.4,10.1,13.6,44.3,37,0.6,0,68,2.1,290,90,1.1,19
32.9,0.43,3.2,11.2,14.4,69.1,34,0.3,0,58,2.2,113,315,2,21
34.3,0.46,2,10.3,12.3,96.4,40,0.4,0,51,1.8,333,319,2.9,23
33.6,0.44,1.7,11.2,13,108.6,48,2.6,0,56,2.4,352,11,2.9,23
32.8,0.4,1.9,12.1,14.1,79.6,41,1.5,0,62,2.6,17,38,2.3,22
32.4,0.35,2.2,9.6,11.8,78.4,46,2.1,0,63,2.6,348,20,2.2,25
32.4,0.4,1.9,10.7,12.6,77.7,46,1.2,0,63,3.4,21,36,1.5,28
31.8,0.38,2,11.8,13.8,67.6,35,1.2,0,65,4.5,16,352,1.8,27
31.1,0.39,1.9,12.4,14.3,53.2,29,1.4,0,67,4,351,342,1.9,18
30.1,0.38,1.6,13.1,14.8,44,32,1.5,0,71,4.6,351,343,1.4,18
29.5,0.37,1.5,13.4,14.9,38.4,26,1.1,0,73,4.2,3,37,1.2,18
29.1,0.36,1.6,15.2,16.9,30.2,30,0.7,0,74,3.7,49,63,1,18
28.7,0.39,2.1,17.2,19.3,17.5,25,0.7,0,76,2.6,61,97,1,17
28.3,0.34,2.2,11.9,14.2,15.3,23,1.3,0,78,1.7,170,184,1.7,11
27.9,0.31,2.1,7.8,9.9,15,20,1.4,0,79,1.6,175,164,1.4,12
27.5,0.27,1.8,6.3,8.2,13.4,21,1.6,0,80,1.5,183,190,1.8,12
27.2,0.25,1.4,4.5,5.9,10.9,22,1.3,0,81,1.4,184,182,1.6,17
27.2,0.24,1.4,4.5,5.9,12.6,16,1.8,0,81,1.4,190,197,2.2,11
27,0.22,1.2,3.4,4.6,10.6,22,1.9,0,81,1.4,189,193,1.8,11
27,0.24,1.2,3.2,4.5,10.6,24,1.5,0,81,1.3,174,180,1.4,11
26.8,0.43,1.8,3.7,5.5,11,17,1.7,0,81,1.3,187,188,2.1,13
27.2,0.39,2.7,4.1,6.9,11.1,21,1.5,0,80,1.2,179,184,1.8,12
28.8,0.38,3.9,6.2,10.1,18.7,26,0.5,0,76,1.8,213,52,0.9,12
30.8,0.37,2.6,7.2,9.8,41.6,33,0.5,0,70,2,319,292,1,14
31.7,0.35,2,7,9,60.5,35,0.6,0,66,2.3,339,350,1,19
34.1,0.28,1.3,5.2,6.6,65.9,29,0.5,0,53,1.7,329,336,1.7,16
35.2,0.24,1.3,4.6,5.9,61.3,22,0.8,0,47,1.6,258,311,2.3,12
34.9,0.31,1.3,6.5,7.8,84.9,29,2.1,0,51,2.8,347,340,3.1,17
35.2,0.29,1.3,6.2,7.6,87.5,39,2.5,0,54,3.7,343,17,2.7,16
33.6,0.29,1.3,6.5,7.8,71.8,35,1.7,0,59,3.2,3,336,2.6,20
33.9,0.22,1.6,4.9,6.5,53.6,35,1.7,0,55,2.3,334,341,2.2,13
33.1,0.32,1.4,9.1,10.5,55.4,32,1.1,0,59,2.6,37,95,2.5,17
31.6,0.35,1.3,11.8,13.2,53.2,35,1.4,0,65,3.2,53,33,2.1,20
30.9,0.38,1.4,13.3,14.7,47.7,33,0.9,0,68,3.4,81,111,0.9,17
